,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
51,11808,0.6677165991844529,14128028.74361755,S10 (SBS10a - 1.00),0.9995541693342818,S28 (SBS92 - 0.95),-1.854057418464376,S14 (SBS14 - 0.98),229002197.602237,S13 (SBS13 - 0.99),150089.48865313453
52,76249,0.8557409720366023,7899393.286283484,S10 (SBS10a - 1.00),0.9984168339587784,S3 (SBS3 - 0.97),0.2585515163124157,S14 (SBS14 - 0.98),101756811.10881765,S13 (SBS13 - 0.99),147179.98344479
53,65998,0.49046118321223264,12065705.345732387,S10 (SBS10a - 1.00),0.9982083051386332,S25 (SBS32 - 0.94),-2.85573565889154,S19 (SBS20 - 0.98),73744135.00325985,S13 (SBS13 - 0.99),227794.4911609155
54,44078,0.7400179081169591,5395430.5961115165,S10 (SBS10a - 1.00),0.9978263198037169,S18 (SBS19 - 0.95),-0.34323255037777245,S14 (SBS14 - 0.98),38146314.54405277,S21 (SBS23 - 0.94),104397.87043971995
55,21881,0.7555031413148589,21683515.35449013,S10 (SBS10a - 1.00),0.997402570484227,S24 (SBS31 - 0.98),-0.4834683909941824,S19 (SBS20 - 0.98),325064123.7495134,S13 (SBS13 - 0.99),163410.10314753393
56,12732,-1.5277741885917557,10169260.19613281,S10 (SBS10a - 1.00),0.9990452007971894,S24 (SBS31 - 0.98),-61.88677229977516,S24 (SBS31 - 0.98),125115624.88305879,S13 (SBS13 - 0.99),106700.86055205911
57,45130,0.6147506087637157,25110521.64309282,S10 (SBS10a - 1.00),0.9991755626065875,S9 (SBS9 - 0.94),-1.5184461847791177,S14 (SBS14 - 0.98),257988012.2636463,S13 (SBS13 - 0.99),140802.0771598466
58,54071,-1.2105057374880535,22260594.201584574,S10 (SBS10a - 1.00),0.9987628931007525,S24 (SBS31 - 0.98),-46.956956471951806,S23 (SBS28 - 0.96),296863126.74763626,S21 (SBS23 - 0.94),28019.89063405149
59,14840,0.696781252066194,17142652.69501672,S10 (SBS10a - 1.00),0.9989607565858322,S25 (SBS32 - 0.94),-2.328115584033628,S14 (SBS14 - 0.98),224013154.0248981,S21 (SBS23 - 0.94),50649.49542709442
60,56349,0.42824029459389196,20642031.587343756,S10 (SBS10a - 1.00),0.9955025158094826,S24 (SBS31 - 0.98),-6.213256780468019,S19 (SBS20 - 0.98),148869234.37624025,S13 (SBS13 - 0.99),155275.82064138478
61,70263,0.7122362288601385,7809705.8071936425,S10 (SBS10a - 1.00),0.9987072531814543,S8 (SBS8 - 0.92),-1.24027038140426,S14 (SBS14 - 0.98),54726110.32979825,S21 (SBS23 - 0.94),94371.58822312542
62,36357,0.7082640842553011,19743963.671787653,S10 (SBS10a - 1.00),0.9986918067897601,S21 (SBS23 - 0.94),-1.5643521510955143,S14 (SBS14 - 0.98),327350580.7854116,S13 (SBS13 - 0.99),114741.62574861667
63,58870,-3.9666812955589004,15562490.88178715,S10 (SBS10a - 1.00),0.9994596167957689,S24 (SBS31 - 0.98),-134.65705557678953,S24 (SBS31 - 0.98),170394156.3946533,S13 (SBS13 - 0.99),146392.86487013602
64,94794,0.04643046648804018,22248140.759256274,S10 (SBS10a - 1.00),0.9988919340099938,S24 (SBS31 - 0.98),-13.428525345082521,S19 (SBS20 - 0.98),255396091.88286066,S13 (SBS13 - 0.99),178426.56659192
65,32572,0.7175313068351737,9755981.598119995,S10 (SBS10a - 1.00),0.9989200196571707,S21 (SBS23 - 0.94),-1.7361130023316922,S19 (SBS20 - 0.98),119764006.55959673,S13 (SBS13 - 0.99),121478.22253793184
66,16817,0.5446418260794949,21750573.50662999,S10 (SBS10a - 1.00),0.9987391550554509,S18 (SBS19 - 0.95),-2.0998084465589666,S19 (SBS20 - 0.98),243650407.66426778,S13 (SBS13 - 0.99),206242.29850811904
67,47313,-2.2017191445672593,24098873.482583154,S10 (SBS10a - 1.00),0.998453852054511,S24 (SBS31 - 0.98),-83.51811069075899,S24 (SBS31 - 0.98),227774597.07337832,S21 (SBS23 - 0.94),85722.65501039806
68,82864,-21.05383361246499,36696582.573403575,S10 (SBS10a - 1.00),0.9977170531567975,S24 (SBS31 - 0.98),-629.1157147535374,S14 (SBS14 - 0.98),416482654.90807015,S13 (SBS13 - 0.99),100870.12781777968
69,28591,0.6910339681392107,13860348.91177772,S6 (SBS7a - 1.00),0.9976686866415988,S27 (SBS88 - 0.92),-1.8616921105790323,S14 (SBS14 - 0.98),103266625.19438197,S13 (SBS13 - 0.99),81984.20952641623
70,13724,0.11620693154780584,8605541.628408575,S10 (SBS10a - 1.00),0.9976592153981161,S12 (SBS11 - 0.99),-9.650753036579436,S19 (SBS20 - 0.98),65717130.17550094,S13 (SBS13 - 0.99),86154.53362322002
71,77539,0.6369746037791055,12046672.965537189,S10 (SBS10a - 1.00),0.9986160469819668,S18 (SBS19 - 0.95),-2.38407658873466,S19 (SBS20 - 0.98),92664313.48144251,S13 (SBS13 - 0.99),79184.61981230429
72,29940,0.30426133313800724,18241129.01959685,S10 (SBS10a - 1.00),0.9983340666511731,S8 (SBS8 - 0.92),-7.369501614437667,S19 (SBS20 - 0.98),141990928.5714912,S27 (SBS88 - 0.92),287460.3465368274
73,72416,0.7053369361470142,17976410.31518027,S10 (SBS10a - 1.00),0.9975597718348955,S27 (SBS88 - 0.92),-2.4837942736207617,S19 (SBS20 - 0.98),229666796.66979992,S13 (SBS13 - 0.99),140680.58951190623
74,41755,0.4859764685785746,21935286.22440806,S6 (SBS7a - 1.00),0.9975879683347989,S18 (SBS19 - 0.95),-4.351708941969737,S23 (SBS28 - 0.96),237656548.030314,S21 (SBS23 - 0.94),163045.5905744798
75,79843,0.6301796479199572,16355951.734132072,S10 (SBS10a - 1.00),0.9991769575436293,S27 (SBS88 - 0.92),-2.757132500398941,S19 (SBS20 - 0.98),208912555.10140446,S13 (SBS13 - 0.99),140197.46235056358
76,95709,0.5613581642085302,16990972.762546755,S10 (SBS10a - 1.00),0.9969416456508192,S23 (SBS28 - 0.96),-6.114982171190504,S23 (SBS28 - 0.96),224530225.7403444,S13 (SBS13 - 0.99),71559.16593840705
77,47233,-5.600868059611745,19836819.644901313,S10 (SBS10a - 1.00),0.9986577412878366,S24 (SBS31 - 0.98),-185.8078026588063,S24 (SBS31 - 0.98),317214174.27933216,S13 (SBS13 - 0.99),160887.74514904234
78,51060,-0.17339944882248598,23083299.137127127,S10 (SBS10a - 1.00),0.9987433809359129,S24 (SBS31 - 0.98),-14.116251788865851,S14 (SBS14 - 0.98),306698830.8149429,S13 (SBS13 - 0.99),182064.36582068398
79,8949,0.3703679618355961,9802326.702042341,S10 (SBS10a - 1.00),0.9991360887085236,S18 (SBS19 - 0.95),-6.470114905200291,S19 (SBS20 - 0.98),89846364.48244157,S21 (SBS23 - 0.94),36980.18538463539
80,2040,-2.182357746513719,25228414.768205013,S6 (SBS7a - 1.00),0.9969424574752448,S24 (SBS31 - 0.98),-75.6261032529038,S23 (SBS28 - 0.96),217653361.16229534,S13 (SBS13 - 0.99),143073.63544916402
81,12018,0.663003293892087,7721227.43373139,S10 (SBS10a - 1.00),0.998624622714308,S17 (SBS18 - 0.97),-2.375440578280234,S14 (SBS14 - 0.98),97055724.32188047,S13 (SBS13 - 0.99),173886.39527827266
82,34814,0.7880255609504068,10222217.014506048,S10 (SBS10a - 1.00),0.9981438371127372,S17 (SBS18 - 0.97),-0.14851379091848504,S14 (SBS14 - 0.98),146291450.936059,S21 (SBS23 - 0.94),21592.930021143457
83,29926,0.29217296839906587,25036189.334430482,S10 (SBS10a - 1.00),0.9990142912257134,S12 (SBS11 - 0.99),-11.162188900791906,S19 (SBS20 - 0.98),301913529.5727572,S13 (SBS13 - 0.99),116967.2875940905
84,24655,0.6715890287490277,14261108.493903512,S10 (SBS10a - 1.00),0.998747724340096,S27 (SBS88 - 0.92),-2.640192834113702,S23 (SBS28 - 0.96),134641108.95713514,S21 (SBS23 - 0.94),92365.17712262105
