,seed,average R^2,average MSE,R^2 max name,R^2 max value,R^2 min name,R^2 min value,MSE max name,MSE max value,MSE min name,MSE min value
70,32081,0.7844852207765668,7353038.319760029,S10 (SBS10a - 1.00),0.9985850124736247,S3 (SBS3 - 0.97),-0.027628072890270916,S14 (SBS14 - 0.98),91805416.49616173,S13 (SBS13 - 0.99),94213.3218201781
71,77287,0.7166093379648498,16144443.844668683,S10 (SBS10a - 1.00),0.9980114904222743,S3 (SBS3 - 0.97),-0.9124488786592564,S14 (SBS14 - 0.98),272532909.26358336,S21 (SBS23 - 0.94),195932.54480218753
72,9824,0.48382795061991085,20244032.912864454,S10 (SBS10a - 1.00),0.9994431053536387,S27 (SBS88 - 0.92),-6.915103341760989,S14 (SBS14 - 0.98),305900538.2407177,S21 (SBS23 - 0.94),36948.67548267775
73,27488,0.6535715905840009,16554208.245091666,S10 (SBS10a - 1.00),0.9991042653489347,S3 (SBS3 - 0.97),-0.7980338877267865,S14 (SBS14 - 0.98),231630438.8182724,S27 (SBS88 - 0.92),267870.8071617802
75,54306,0.7790214625846422,6009910.8255456975,S10 (SBS10a - 1.00),0.9987835496123053,S18 (SBS19 - 0.95),-0.831969601737188,S14 (SBS14 - 0.98),91608958.89935344,S13 (SBS13 - 0.99),182377.76294239593
76,10180,0.7134942322874557,9733273.325562548,S10 (SBS10a - 1.00),0.9988429470815195,S18 (SBS19 - 0.95),-1.545390228289468,S14 (SBS14 - 0.98),112003398.36643936,S13 (SBS13 - 0.99),128846.29325090339
77,13264,0.6872749586438497,23261098.959680285,S10 (SBS10a - 1.00),0.9974392897344596,S3 (SBS3 - 0.97),-1.158217954632914,S23 (SBS28 - 0.96),225323813.92250168,S13 (SBS13 - 0.99),235607.19779529935
78,4060,0.8213932834295322,5788436.443952535,S10 (SBS10a - 1.00),0.998556179350328,S18 (SBS19 - 0.95),0.30270828572049835,S14 (SBS14 - 0.98),76519251.3350569,S13 (SBS13 - 0.99),78754.99155830649
79,86174,0.7286579371387619,8751013.537509087,S10 (SBS10a - 1.00),0.999270499725312,S25 (SBS32 - 0.94),-0.9085422238391259,S14 (SBS14 - 0.98),79013320.73519048,S21 (SBS23 - 0.94),109340.94054063981
80,23959,0.3707090261243564,46077758.63125912,S6 (SBS7a - 1.00),0.9962603542764235,S8 (SBS8 - 0.92),-9.050420959344605,S14 (SBS14 - 0.98),594849337.107294,S16 (SBS17 - 0.99),240258.55678926222
