Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
HMF002545A	703	0.985	213.74	30.404%	31.902	17.585%	1000.0	0.983
HMF002547A	112	0.85	75.578	67.48%	10.337	52.889%	0.4783	0.761
HMF002548A	6864	0.983	1296.494	18.888%	178.28	18.788%	0.03519	0.963
HMF002549A	1245	0.956	656.676	52.745%	112.887	32.583%	0.27185	0.951
HMF002550A	150	0.848	87.843	58.562%	12.119	53.145%	0.35582	0.702
HMF002551A	2813	0.938	904.988	32.172%	182.158	35.955%	0.09472	0.911
HMF002553A	429	0.967	165.67	38.618%	23.909	27.33%	1000.0	0.957
HMF002554A	81	0.786	66.253	81.794%	9.238	62.712%	0.62167	0.674
HMF002555A	262	0.904	142.494	54.387%	22.45	46.271%	0.31395	0.869
HMF002559A	265	0.918	132.117	49.855%	17.184	40.137%	0.25892	0.862
HMF002560A	140	0.862	83.005	59.289%	10.57	50.738%	0.32112	0.719
HMF002561A	65	0.717	55.613	85.558%	8.864	72.134%	0.80967	0.585
HMF002562A	192	0.876	104.341	54.344%	14.147	48.467%	0.30635	0.764
HMF002563A	199	0.828	123.953	62.288%	15.946	56.272%	0.34514	0.602
HMF002564A	291	0.88	146.643	50.393%	20.307	47.613%	0.25199	0.75
HMF002565A	228	0.902	105.317	46.192%	13.84	44.392%	0.24646	0.782
HMF002566A	2046	0.998	232.536	11.365%	47.779	6.397%	1000.0	0.998
HMF002568A	249	0.981	85.186	34.211%	12.63	20.358%	0.18835	0.977
HMF002569A	231	0.932	104.006	45.024%	14.2	36.434%	0.24184	0.891
HMF002570A	109	0.818	74.181	68.056%	10.373	57.539%	0.50341	0.685
HMF002571A	70	0.73	64.015	91.45%	8.587	68.315%	0.75024	0.558
HMF002572A	210	0.904	111.575	53.131%	14.726	42.797%	0.28155	0.837
HMF002573A	2075	0.998	275.285	13.267%	66.837	7.931%	1000.0	0.998
HMF002573B	927	0.998	184.524	19.906%	41.653	11.309%	1000.0	0.998
HMF002574A	432	0.864	216.061	50.014%	29.369	50.576%	1000.0	0.64
HMF002575A	722	0.976	231.061	32.003%	42.038	27.754%	0.11366	0.972
HMF002576A	2441	0.98	555.281	22.748%	74.374	21.287%	1000.0	0.965
HMF002577A	156	0.874	93.366	59.85%	12.591	48.643%	0.35851	0.788
HMF002578A	176	0.902	85.396	48.52%	11.64	43.2%	0.29428	0.815
HMF002579A	188	0.897	98.375	52.327%	13.74	44.578%	1000.0	0.829
HMF002580A	194	0.894	102.371	52.769%	13.804	44.928%	0.28563	0.813
HMF002582A	133	0.773	97.746	73.493%	13.164	63.409%	0.51576	0.547
HMF002585A	336	0.967	149.871	44.604%	24.237	25.822%	1000.0	0.962
HMF002586A	326	0.944	121.26	37.196%	15.916	32.888%	0.14094	0.892
HMF002587A	2293	0.997	328.446	14.324%	73.113	8.383%	1000.0	0.996
HMF002589A	556	0.978	185.694	33.398%	28.361	22.272%	0.15007	0.973
HMF002591A	6984	0.999	621.33	8.896%	129.75	4.955%	1000.0	0.999
HMF002591B	6955	0.999	606.384	8.719%	116.434	4.443%	1000.0	0.999
HMF002593A	234	0.858	119.066	50.883%	16.236	51.446%	0.32506	0.621
HMF002594A	1781	0.988	510.225	28.648%	85.358	16.913%	0.10254	0.987
HMF002595A	314	0.876	147.86	47.089%	20.078	48.84%	0.21775	0.658
HMF002596A	455	0.94	171.125	37.61%	23.614	34.187%	0.15084	0.887
HMF002597A	846	0.916	353.266	41.757%	53.973	40.341%	1000.0	0.854
HMF002598A	571	0.909	211.432	37.028%	30.316	42.142%	1000.0	0.718
HMF002599A	688	0.927	262.475	38.15%	35.212	37.764%	0.12248	0.827
HMF002600A	364	0.882	162.986	44.776%	22.504	47.741%	0.2092	0.667
HMF002603A	2983	0.997	626.268	20.995%	144.562	14.472%	1000.0	0.998
HMF002603B	2775	0.998	494.477	17.819%	109.681	11.492%	1000.0	0.998
HMF002605A	107	0.855	72.43	67.692%	9.939	52.603%	0.50499	0.777
HMF002606A	579	0.956	193.631	33.442%	27.251	30.424%	0.13266	0.926
HMF002608A	446	0.985	207.087	46.432%	54.407	38.689%	1000.0	0.988
HMF002609A	728	0.979	219.878	30.203%	29.227	20.812%	0.1058	0.971
HMF002610A	358	0.915	177.4	49.553%	25.337	41.869%	0.25842	0.868
HMF002611A	207	0.877	121.792	58.837%	16.563	48.402%	0.32857	0.794
HMF002612A	1012	0.951	321.702	31.789%	42.901	30.836%	0.10589	0.889
HMF002613A	274	0.941	147.222	53.731%	23.728	42.144%	0.30759	0.931
HMF002614A	56	0.804	50.519	90.212%	6.64	59.629%	0.69739	0.724
HMF002615A	1238	0.951	394.552	31.87%	58.082	31.314%	0.09097	0.907
HMF002616A	415	0.908	169.423	40.825%	24.204	42.0%	0.19317	0.79
HMF002619A	360	0.918	161.866	44.963%	22.055	39.935%	0.20302	0.849
HMF002620A	324	0.922	145.184	44.81%	20.418	41.403%	0.20789	0.869
HMF002623A	185	0.953	97.434	52.667%	14.56	35.077%	0.35872	0.944
HMF002624A	237	0.818	150.594	63.542%	19.268	59.434%	0.35137	0.573
HMF002625A	321	0.876	167.742	52.256%	21.434	49.82%	0.23676	0.708
HMF002626A	132	0.852	86.66	65.652%	11.647	54.783%	0.44506	0.756
HMF002628A	3591	0.96	1171.031	32.61%	184.33	32.215%	1000.0	0.942
HMF002629A	169	0.73	127.112	75.214%	17.199	69.241%	1000.0	0.387
HMF002630A	177	0.833	111.334	62.901%	15.439	55.893%	0.34436	0.692
HMF002631A	2708	0.982	581.641	21.479%	86.168	19.308%	1000.0	0.972
HMF002632A	220	0.969	98.49	44.768%	16.623	27.598%	0.23222	0.965
HMF002633A	72	0.702	64.006	88.897%	8.561	71.342%	1000.0	0.438
HMF002634A	1494	0.995	470.188	31.472%	112.453	22.068%	1000.0	0.996
HMF002634B	772	0.984	381.607	49.431%	89.699	38.005%	1000.0	0.986
HMF002635A	485	0.936	171.355	35.331%	22.069	35.253%	0.117	0.822
HMF002636A	2504	0.993	453.898	18.127%	133.646	13.234%	1000.0	0.993
HMF002636B	2444	0.997	343.082	14.038%	75.941	8.161%	1000.0	0.996
HMF002638A	186	0.868	107.08	57.57%	13.262	50.932%	0.31098	0.714
HMF002640A	254	0.907	148.664	58.529%	21.459	45.606%	0.33393	0.873
HMF002642A	5195	0.999	563.432	10.846%	150.166	7.395%	1000.0	0.999
HMF002643A	397	0.971	173.374	43.671%	32.717	32.719%	1000.0	0.969
HMF002643B	633	0.989	293.622	46.386%	69.763	35.139%	1000.0	0.991
HMF002648A	380	0.905	152.364	40.096%	20.816	42.561%	0.13777	0.719
HMF002651A	237	0.888	141.007	59.497%	21.911	50.334%	0.35359	0.846
HMF002652A	377	0.95	146.562	38.876%	19.432	31.322%	0.18651	0.917
HMF002654A	134	0.827	84.842	63.315%	11.728	56.822%	0.35956	0.67
HMF002655A	78	0.783	59.238	75.946%	8.356	62.282%	0.62393	0.635
HMF002656A	503	0.916	215.859	42.914%	28.775	40.039%	0.20458	0.821
HMF002657A	1854	0.995	335.226	18.081%	86.31	12.194%	1000.0	0.995
HMF002659A	163	0.89	96.088	58.95%	14.97	48.801%	0.34631	0.85
HMF002660A	414	0.879	197.631	47.737%	33.75	48.653%	0.26227	0.804
HMF002661A	2185	0.997	349.386	15.99%	76.277	9.892%	1000.0	0.997
HMF002662A	1571	0.982	350.805	22.33%	48.173	20.505%	1000.0	0.97
HMF002663A	293	0.875	130.603	44.574%	17.895	49.087%	0.22407	0.583
HMF002663B	314	0.879	162.845	51.861%	20.996	48.921%	1000.0	0.724
HMF002665A	290	0.872	149.967	51.713%	19.388	49.119%	0.24479	0.675
HMF002668A	180	0.869	101.769	56.538%	13.29	49.667%	0.33515	0.736
HMF002669A	180	0.85	101.05	56.139%	13.422	53.991%	0.3172	0.656
HMF002670A	204	0.87	106.058	51.989%	15.333	49.59%	0.27832	0.749
HMF002672A	424	0.891	186.722	44.038%	24.855	45.623%	0.21053	0.672
HMF002674A	118	0.906	66.776	56.59%	9.193	42.225%	0.36318	0.862
HMF002675A	471	0.907	189.8	40.297%	26.027	43.987%	0.15548	0.743
HMF002679A	624	0.918	250.453	40.137%	34.202	40.573%	0.15572	0.808
HMF002680A	111	0.772	88.089	79.359%	14.401	70.02%	0.61815	0.682
HMF002681A	60	0.854	50.093	83.488%	6.883	52.482%	0.69525	0.809
HMF002681B	57	0.8	47.957	84.135%	6.607	61.611%	0.79339	0.71
HMF002683A	1950	0.996	337.202	17.292%	66.568	9.249%	1000.0	0.996
HMF002684A	65	0.715	61.738	94.982%	9.169	70.117%	0.74169	0.588
HMF002685A	182	0.863	90.033	49.469%	12.016	50.777%	0.25445	0.595
HMF002689A	4358	0.989	732.136	16.8%	107.567	15.055%	1000.0	0.983
HMF002690A	216	0.853	120.985	56.012%	16.122	53.269%	0.30207	0.674
HMF002691A	250	0.862	137.429	54.972%	18.625	51.776%	0.27607	0.715
HMF002692A	368	0.893	178.939	48.625%	24.232	45.762%	0.23788	0.78
HMF002693A	3032	0.995	555.885	18.334%	85.028	10.531%	1000.0	0.994
HMF002694A	671	0.953	216.594	32.279%	28.456	31.573%	0.10546	0.896
HMF002695A	141	0.874	83.88	59.489%	10.683	48.609%	0.36604	0.766
HMF002696A	970	0.959	292.84	30.19%	39.413	28.496%	0.07857	0.913
HMF002698A	632	0.943	241.713	38.246%	32.692	34.095%	0.13005	0.899
HMF002699A	111	0.789	89.715	80.824%	12.446	67.597%	0.54795	0.675
HMF002700A	155	0.807	101.175	65.274%	14.075	60.966%	0.41377	0.623
HMF002701A	194	0.893	115.615	59.595%	16.879	49.558%	0.36874	0.848
HMF002703A	475	0.913	203.601	42.863%	29.557	40.75%	0.19126	0.837
HMF002704A	660	0.987	362.001	54.849%	83.8	43.755%	1000.0	0.991
HMF002705A	209	0.868	107.092	51.24%	15.142	49.895%	0.29189	0.72
HMF002706A	281	0.835	161.831	57.591%	21.954	56.704%	1000.0	0.624
HMF002707A	2607	0.996	678.033	26.008%	156.02	18.414%	1000.0	0.997
HMF002708A	118	0.768	78.978	66.931%	11.346	64.234%	1000.0	0.492
HMF002709A	122	0.765	92.773	76.043%	12.215	64.379%	0.50521	0.524
HMF002710A	140	0.859	86.02	61.443%	12.427	51.6%	0.36779	0.776
HMF002711A	626	0.928	224.523	35.866%	30.576	37.394%	0.14075	0.805
HMF002712A	227	0.864	120.062	52.891%	16.733	51.468%	0.26579	0.714
HMF002713A	258	0.824	159.38	61.775%	22.374	57.693%	0.37901	0.653
HMF002714A	126	0.802	89.678	71.173%	12.133	59.775%	0.48058	0.635
HMF002715A	101	0.88	68.738	68.057%	9.238	48.487%	0.54124	0.828
HMF002716A	409	0.963	142.247	34.779%	18.737	27.51%	0.14671	0.94
HMF002717A	104	0.841	67.927	65.314%	9.107	55.63%	0.49665	0.719
HMF002718A	130	0.819	89.781	69.062%	11.496	57.48%	0.51851	0.646
HMF002719A	310	0.882	150.257	48.47%	21.631	47.544%	0.24714	0.759
HMF002721A	132	0.809	85.402	64.698%	11.517	58.926%	0.4185	0.587
HMF002723A	6950	0.998	885.3	12.738%	169.444	7.157%	1000.0	0.997
HMF002724A	3191	0.937	1116.382	34.985%	190.273	37.171%	0.10701	0.901
HMF002724B	472	0.943	197.764	41.899%	30.47	33.776%	0.19038	0.921
HMF002725A	157	0.834	103.955	66.213%	14.756	55.733%	0.44607	0.726
HMF002726A	185	0.876	103.095	55.727%	13.689	48.188%	0.31423	0.764
HMF002727A	99	0.817	66.903	67.579%	9.67	58.741%	0.53988	0.693
HMF002727B	99	0.752	74.669	75.423%	10.23	68.2%	0.5731	0.516
HMF002728A	656	0.935	277.763	42.342%	38.421	35.541%	1000.0	0.892
HMF002729A	247	0.924	113.458	45.934%	14.908	38.276%	0.24119	0.865
HMF002730A	238	0.846	133.699	56.176%	18.667	55.679%	0.33034	0.679
HMF002732A	490	0.947	215.354	43.95%	31.327	33.991%	1000.0	0.927
HMF002732B	400	0.959	152.987	38.247%	21.436	28.478%	0.18478	0.941
HMF002733A	265	0.788	166.221	62.725%	22.689	62.005%	0.34752	0.448
HMF002735A	431	0.989	190.773	44.263%	42.081	30.34%	1000.0	0.991
HMF002736A	160	0.891	90.135	56.334%	11.434	45.482%	0.33214	0.803
HMF002737A	377	0.973	143.541	38.075%	21.586	26.951%	0.16858	0.968
HMF002739A	497	0.958	161.451	32.485%	23.106	29.225%	0.10695	0.93
HMF002740A	1134	0.991	225.963	19.926%	61.067	15.274%	1000.0	0.99
HMF002741A	719	0.944	244.088	33.948%	33.968	33.06%	0.13268	0.883
HMF002742A	215	0.862	107.918	50.194%	15.09	50.897%	0.27846	0.667
HMF002743A	289	0.876	127.961	44.277%	18.111	48.49%	0.20253	0.635
HMF002744A	96	0.78	76.43	79.615%	9.913	62.695%	0.61605	0.605
HMF002747A	124	0.902	67.036	54.061%	9.155	43.35%	0.32612	0.844
HMF002748A	524	0.951	191.806	36.604%	27.264	31.415%	0.16177	0.92
HMF002749A	2713	0.996	462.464	17.046%	103.784	10.837%	1000.0	0.996
HMF002750A	345	0.938	130.773	37.905%	18.082	34.754%	0.15404	0.883
HMF002751A	287	0.884	141.095	49.162%	18.554	46.961%	1000.0	0.72
HMF002752A	1387	0.962	369.035	26.607%	52.419	27.901%	1000.0	0.915
HMF002756A	81	0.835	60.484	74.672%	9.101	56.77%	0.57338	0.773
HMF002757A	993	0.974	304.163	30.631%	45.803	22.91%	0.09665	0.965
HMF002758A	320	0.946	213.842	66.826%	44.436	40.99%	1000.0	0.949
HMF002759A	165	0.915	97.461	59.067%	13.346	40.896%	0.3762	0.883
HMF002761A	152	0.861	83.236	54.761%	11.381	50.796%	0.32005	0.711
HMF002761B	457	0.923	268.405	58.732%	59.361	48.56%	1000.0	0.915
HMF002763A	459	0.927	194.745	42.428%	25.178	38.303%	1000.0	0.854
HMF002763B	469	0.927	198.197	42.259%	27.333	38.956%	1000.0	0.868
HMF002764A	249	0.899	122.431	49.169%	17.053	46.056%	0.25019	0.817
HMF002765A	501	0.926	192.878	38.499%	26.287	38.025%	1000.0	0.83
HMF002765B	545	0.965	177.891	32.641%	23.631	26.859%	1000.0	0.944
HMF002766A	1008	0.949	362.904	36.002%	51.827	31.644%	0.17242	0.915
HMF002768A	930	0.981	343.993	36.988%	69.223	21.192%	1000.0	0.98
HMF002769A	706	0.952	253.562	35.915%	36.58	30.667%	0.12502	0.923
HMF002771A	1370	0.987	418.075	30.516%	60.301	18.09%	1000.0	0.985
HMF002772A	545	0.959	204.465	37.517%	30.403	31.754%	0.13441	0.944
HMF002773A	1947	0.992	391.682	20.117%	66.995	12.91%	0.052	0.991
HMF002774A	682	0.987	234.994	34.457%	52.812	24.018%	1000.0	0.987
HMF002775A	908	0.96	296.368	32.64%	38.179	28.244%	0.12725	0.925
HMF002776A	627	0.943	207.99	33.172%	28.102	33.443%	0.1092	0.858
HMF002777A	214	0.929	105.355	49.231%	16.193	37.628%	0.27521	0.904
HMF002778A	1079	0.984	224.786	20.833%	31.593	18.283%	1000.0	0.975
HMF002779A	135	0.802	92.965	68.863%	12.822	59.979%	0.47592	0.629
HMF002780A	396	0.898	166.368	42.012%	22.264	44.422%	0.13701	0.691
HMF002781A	1297	0.979	302.123	23.294%	40.423	21.706%	1000.0	0.961
HMF002782A	439	0.949	167.082	38.06%	22.418	32.049%	0.15003	0.913
HMF002782B	773	0.916	350.897	45.394%	69.033	43.687%	0.21674	0.892
HMF002784A	215	0.934	93.589	43.53%	16.109	35.657%	0.21167	0.913
HMF002786A	1109	0.972	268.173	24.182%	36.822	24.772%	0.07569	0.942
HMF002787A	527	0.912	227.908	43.246%	34.084	45.502%	0.18016	0.842
HMF002788A	6687	0.992	1144.519	17.116%	284.352	13.505%	1000.0	0.991
HMF002788B	6641	0.991	1100.548	16.572%	281.045	13.473%	1000.0	0.99
HMF002791A	1846	0.995	358.363	19.413%	86.915	13.601%	1000.0	0.995
HMF002792A	359	0.949	144.243	40.179%	22.861	31.724%	0.17901	0.931
HMF002793A	250	0.937	106.707	42.683%	14.836	35.106%	0.2574	0.9
HMF002795A	460	0.983	150.766	32.775%	28.793	23.172%	0.16511	0.982
HMF002796A	183	0.852	110.754	60.521%	14.974	52.387%	0.31803	0.723
HMF002797A	292	0.833	158.639	54.328%	21.573	55.888%	0.3194	0.529
HMF002798A	460	0.96	195.951	42.598%	26.697	29.247%	1000.0	0.948
HMF002800A	582	0.897	248.098	42.629%	36.286	44.212%	0.18261	0.77
HMF002801A	760	0.995	185.874	24.457%	43.281	15.746%	1000.0	0.995
HMF002802A	132	0.887	82.245	62.307%	11.716	49.509%	0.45252	0.84
HMF002803A	1559	0.976	351.442	22.543%	50.589	22.322%	0.04898	0.953
HMF002804A	712	0.976	187.896	26.39%	26.525	22.019%	0.08895	0.961
HMF002807A	106	0.8	71.317	67.28%	9.804	61.275%	0.46625	0.607
HMF002808A	1710	0.994	319.568	18.688%	84.668	14.315%	1000.0	0.994
HMF002809A	340	0.903	154.611	45.474%	22.406	42.946%	0.20449	0.819
HMF002810A	859	0.934	313.39	36.483%	44.147	35.652%	0.1306	0.864
HMF002810B	780	0.903	311.161	39.892%	45.669	42.897%	0.15941	0.765
HMF002811A	461	0.945	175.877	38.151%	22.27	32.775%	0.14199	0.891
HMF002812A	236	0.928	116.888	49.529%	16.361	38.999%	0.26773	0.896
HMF002813A	327	0.942	132.459	40.507%	17.431	34.152%	0.14482	0.9
HMF002815A	5164	0.997	698.053	13.518%	152.474	8.06%	1000.0	0.997
HMF002816A	254	0.888	130.377	51.33%	16.781	46.153%	0.28383	0.755
HMF002818A	1471	0.981	388.588	26.417%	57.222	20.604%	0.06058	0.974
HMF002818B	1550	0.97	447.26	28.855%	70.38	26.102%	0.07506	0.958
HMF002819A	122	0.781	87.984	72.118%	12.113	66.279%	1000.0	0.592
HMF002821A	168	0.843	97.954	58.306%	13.31	53.802%	0.34771	0.666
HMF002822A	2719	0.999	316.734	11.649%	72.123	6.75%	1000.0	0.998
HMF002824A	650	0.932	229.569	35.318%	32.672	36.951%	0.11439	0.845
HMF002824B	657	0.942	236.301	35.967%	33.691	34.129%	0.12766	0.891
HMF002825A	247	0.828	148.203	60.001%	18.479	56.571%	0.3253	0.511
HMF002826A	217	0.905	109.947	50.667%	14.864	42.713%	0.28312	0.836
HMF002827A	48	0.68	46.974	97.862%	6.555	80.686%	1000.0	0.503
HMF002829A	2489	0.966	634.769	25.503%	92.352	28.248%	0.06632	0.929
HMF002830A	290	0.917	142.813	49.246%	24.098	40.264%	0.22277	0.889
HMF002831A	137	0.853	84.984	62.032%	12.38	56.099%	0.44992	0.763
HMF002834A	443	0.923	169.143	38.181%	24.866	38.763%	0.16097	0.845
HMF002835B	225	0.852	127.383	56.615%	17.266	53.057%	0.30863	0.69
HMF002837A	201	0.779	134.762	67.046%	17.952	63.43%	1000.0	0.459
HMF002838A	81	0.844	60.771	75.026%	8.43	55.707%	0.585	0.777
HMF002839A	239	0.968	106.772	44.674%	19.745	32.678%	0.25297	0.965
HMF002840A	521	0.986	234.726	45.053%	57.404	35.151%	1000.0	0.988
HMF002841A	308	0.851	172.307	55.944%	23.673	53.094%	0.28369	0.682
HMF002842A	1163	0.976	302.626	26.021%	41.929	22.461%	1000.0	0.962
HMF002843A	621	0.912	251.114	40.437%	33.945	44.302%	1000.0	0.769
HMF002844A	706	0.979	238.646	33.803%	39.372	21.856%	1000.0	0.976
HMF002846A	188	0.941	114.648	60.983%	18.397	45.623%	1000.0	0.934
HMF002847A	698	0.973	230.195	32.979%	37.088	25.717%	0.12495	0.969
HMF002848A	364	0.933	150.819	41.434%	21.846	35.953%	0.18255	0.891
HMF002849A	5510	0.998	734.1	13.323%	157.171	7.946%	1000.0	0.998
HMF002853A	210	0.94	105.017	50.008%	14.652	34.364%	0.30365	0.92
HMF002854A	1085	0.952	328.032	30.233%	48.828	31.941%	0.08875	0.907
HMF002855A	477	0.892	213.293	44.716%	30.25	45.372%	1000.0	0.751
HMF002856A	1886	0.996	300.555	15.936%	61.96	8.624%	1000.0	0.996
HMF002858A	112	0.861	70.371	62.831%	10.258	56.298%	0.41779	0.788
HMF002859A	445	0.947	243.626	54.747%	39.646	45.715%	1000.0	0.942
HMF002860A	155	0.751	112.34	72.477%	15.438	69.671%	1000.0	0.478
HMF002861A	267	0.914	127.694	47.825%	19.98	43.363%	0.2304	0.873
HMF002862A	109	0.907	61.233	56.177%	8.375	42.139%	0.38512	0.862
HMF002864A	429	0.95	156.356	36.447%	21.529	31.254%	0.14145	0.915
HMF002864B	411	0.904	213.671	51.988%	33.521	50.256%	0.23524	0.864
HMF002865A	330	0.878	178.846	54.196%	25.032	48.138%	0.24707	0.78
HMF002866A	14519	0.999	1220.692	8.408%	275.838	5.128%	1000.0	0.999
HMF002867A	161	0.826	99.445	61.767%	12.964	57.237%	0.35677	0.605
HMF002868A	29	0.598	37.332	128.731%	5.77	80.796%	1.48676	0.481
HMF002869A	645	0.954	213.52	33.104%	29.878	31.644%	0.11876	0.917
HMF002872A	232	0.855	113.877	49.085%	15.45	52.623%	0.2395	0.541
HMF002873A	76	0.85	61.434	80.834%	8.609	53.597%	0.67388	0.802
HMF002874A	139	0.786	92.467	66.523%	12.784	61.866%	0.44097	0.533
HMF002875A	1190	0.993	226.047	18.996%	42.371	11.874%	1000.0	0.992
HMF002878A	190	0.905	94.38	49.674%	12.22	42.57%	0.25448	0.817
HMF002879A	1355	0.993	337.301	24.893%	84.475	18.901%	1000.0	0.993
HMF002880A	631	0.934	232.279	36.811%	34.118	35.759%	0.15121	0.875
HMF002881A	119	0.846	77.908	65.469%	10.376	55.226%	0.50429	0.734
HMF002883A	2343	0.977	514.26	21.949%	73.228	22.389%	0.04954	0.957
HMF002884A	458	0.926	201.065	43.901%	28.332	38.983%	0.19384	0.877
HMF002887A	204	0.938	114.708	56.229%	17.824	43.564%	0.32386	0.926
HMF002889A	566	0.958	190.24	33.611%	25.527	29.476%	0.11812	0.925
HMF002890A	292	0.88	135.076	46.259%	18.241	47.837%	1000.0	0.66
HMF002892A	239	0.837	139.717	58.459%	18.128	55.549%	1000.0	0.595
HMF002893A	3101	0.977	932.63	30.075%	141.742	28.263%	1000.0	0.974
HMF002894A	2178	0.972	551.591	25.326%	79.806	24.164%	1000.0	0.951
HMF002895A	662	0.989	311.122	46.997%	74.044	36.296%	1000.0	0.992
HMF002897A	466	0.892	229.112	49.166%	34.229	47.476%	0.20302	0.814
HMF002898A	959	0.988	234.264	24.428%	40.672	16.287%	0.07136	0.987
HMF002899A	228	0.831	141.581	62.097%	18.364	57.22%	1000.0	0.63
HMF002901A	1306	0.969	325.001	24.885%	46.524	25.484%	1000.0	0.938
HMF002902A	218	0.798	139.525	64.002%	20.873	67.019%	0.38355	0.623
HMF002903A	205	0.83	114.905	56.051%	15.857	55.889%	0.31548	0.571
HMF002904A	108	0.887	77.576	71.83%	12.691	58.047%	0.53045	0.864
HMF002905A	629	0.885	278.428	44.265%	37.483	48.597%	1000.0	0.649
HMF002907A	407	0.936	146.854	36.082%	22.136	35.342%	0.1373	0.883
HMF002908A	1714	0.994	383.535	22.377%	84.607	16.979%	1000.0	0.994
HMF002908B	1502	0.983	459.768	30.61%	102.689	23.921%	1000.0	0.983
HMF002910A	115	0.815	74.588	64.859%	9.944	59.321%	0.40673	0.616
HMF002911A	278	0.976	101.717	36.589%	15.272	22.258%	0.20707	0.971
HMF002912A	338	0.867	201.679	59.668%	31.529	52.102%	1000.0	0.804
HMF002913A	1386	0.973	393.186	28.368%	59.195	23.386%	0.10556	0.961
HMF002914A	1537	0.95	466.772	30.369%	68.632	31.458%	0.10308	0.897
HMF002915A	509	0.983	300.222	58.983%	79.538	48.421%	1000.0	0.987
HMF002916A	336	0.892	169.698	50.505%	24.679	47.39%	0.25742	0.816
HMF002917A	360	0.879	168.157	46.71%	22.137	48.261%	0.18132	0.639
HMF002918A	235	0.832	140.549	59.808%	18.928	57.305%	0.36098	0.635
HMF002919A	219	0.88	118.595	54.153%	15.756	51.092%	0.31747	0.765
HMF002920A	312	0.898	145.596	46.665%	18.643	44.263%	0.19014	0.749
HMF002924A	1719	0.987	836.298	48.65%	216.116	43.062%	1000.0	0.991
HMF002925A	344	0.925	130.879	38.046%	17.404	38.033%	0.1725	0.808
HMF002927A	621	0.948	224.878	36.212%	32.786	32.477%	0.12808	0.914
HMF002928A	137	0.759	108.328	79.072%	13.786	65.206%	1000.0	0.5
HMF002929A	74	0.735	62.244	84.114%	9.475	69.104%	0.62297	0.599
HMF002930A	165	0.851	107.138	64.932%	13.972	53.778%	0.41992	0.736
HMF002931A	2312	0.981	592.756	25.638%	80.684	21.541%	1000.0	0.973
HMF002932A	134	0.804	90.661	67.657%	12.196	61.133%	0.4286	0.613
HMF002933A	304	0.911	139.805	45.988%	21.156	41.474%	0.21719	0.855
HMF002934A	1181	0.953	334.83	28.351%	49.089	31.301%	0.07863	0.89
HMF002935A	55	0.836	46.761	85.02%	6.413	56.463%	0.70992	0.782
HMF002939A	2960	0.978	597.974	20.202%	86.645	21.605%	1000.0	0.954
HMF002940A	2141	0.975	525.007	24.522%	73.047	23.15%	1000.0	0.956
HMF002941A	763	0.995	273.631	35.863%	63.014	23.219%	1000.0	0.996
HMF002942A	637	0.931	224.331	35.217%	31.307	36.635%	0.14632	0.827
HMF002944A	1239	0.937	398.71	32.18%	57.544	37.243%	1000.0	0.84
HMF002945A	87	0.723	75.327	86.583%	10.667	76.388%	0.82463	0.551
HMF002946A	2380	0.976	548.848	23.061%	82.61	23.379%	0.0536	0.959
HMF002947A	267	0.884	146.329	54.805%	19.228	49.564%	0.24245	0.781
HMF002948A	673	0.945	266.5	39.599%	35.769	32.813%	0.1447	0.908
HMF002949A	242	0.898	120.136	49.643%	17.712	44.06%	0.25865	0.83
HMF002951A	1321	0.995	422.856	32.01%	102.436	23.076%	1000.0	0.996
HMF002952A	368	0.886	157.204	42.718%	21.51	46.827%	0.22342	0.624
HMF002953A	127	0.831	91.368	71.943%	12.918	60.694%	0.53707	0.744
HMF002954A	436	0.878	184.415	42.297%	25.8	49.324%	0.21622	0.553
HMF002955A	2465	0.978	519.822	21.088%	78.662	21.933%	1000.0	0.959
HMF002956A	9458	0.995	1340.717	14.175%	352.004	9.957%	1000.0	0.995
HMF002957A	1211	0.954	394.774	32.599%	57.225	29.896%	0.09173	0.92
HMF002958A	550	0.954	191.678	34.851%	26.321	31.054%	1000.0	0.922
HMF002959A	1013	0.948	315.786	31.173%	46.059	31.989%	0.09472	0.89
HMF002961A	121	0.856	74.269	61.379%	9.863	51.767%	0.39887	0.734
HMF002964A	226	0.881	126.263	55.869%	17.52	47.508%	0.35262	0.797
HMF002965A	137	0.868	86.85	63.394%	12.574	54.362%	0.3873	0.803
HMF002967A	1011	0.955	382.113	37.796%	55.59	33.682%	0.11231	0.936
HMF002971A	167	0.854	92.981	55.677%	12.515	52.101%	0.33719	0.674
HMF002972A	438	0.948	172.723	39.434%	23.857	33.571%	0.2483	0.917
HMF002973A	294	0.935	114.143	38.824%	16.26	35.79%	0.16373	0.884
HMF002976A	836	0.968	254.457	30.437%	34.655	24.974%	0.09406	0.949
HMF002977A	1559	0.986	276.395	17.729%	42.61	17.326%	0.04244	0.976
HMF002979A	143	0.799	94.062	65.778%	11.972	60.545%	0.40483	0.479
HMF002980A	253	0.893	139.095	54.978%	20.031	45.56%	0.32051	0.833
HMF002980B	250	0.841	153.678	61.471%	22.066	56.673%	0.3651	0.722
HMF002980C	310	0.915	145.079	46.8%	20.771	41.625%	0.22351	0.86
HMF002981A	98	0.788	77.338	78.916%	10.509	65.939%	0.58953	0.655
