Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
aad8c8d6-d828-4aac-9cfb-cee893e36850	80	0.661	81.8	102.25%	11.12	76.372%	0.91263	0.453
ab318624-db9d-41d8-b7b8-34712434f28f	41	0.715	41.342	100.834%	6.153	76.319%	0.88894	0.613
ab8a55ed-ff47-4cad-ad91-52b9dc25aca7	100	0.725	82.406	82.406%	11.786	69.21%	0.67922	0.518
ab923db7-54e8-4a50-b7fd-c2b4b300041e	439	0.959	207.725	47.318%	31.316	29.492%	0.27321	0.951
abbbe65c-c622-11e3-bf01-24c6515278c0	273	0.928	112.202	41.1%	15.324	37.577%	0.18728	0.862
abc94013-71f5-4ac6-88a4-01b4ef9f9d2f	823	0.931	290.64	35.315%	40.769	38.135%	0.11927	0.832
abd2d959-d5ed-4eb3-9759-67eb1aa23325	272	0.958	114.136	41.962%	14.929	29.189%	1000.0	0.94
abe290ed-67c8-42bb-84f7-0d32a5f8f3db	296	0.916	123.116	41.593%	16.825	40.358%	0.15621	0.817
abedd46c-47b8-4242-adb6-12835400cb3f	463	0.938	169.426	36.593%	22.916	35.197%	0.12659	0.87
ac02c38e-5fca-4995-b0cc-39b6189976a3	194	0.903	101.619	52.381%	15.144	42.971%	0.30634	0.855
ac1bd179-8285-468c-ab9f-7f91151ca0f2	44	0.834	41.465	94.239%	6.786	56.161%	0.8149	0.807
ac23a8d2-ac42-4031-9dd4-9b56baeb246e	43	0.65	43.693	101.612%	6.369	76.674%	0.97923	0.462
aca4d810-9540-4ce3-8ceb-72d396c9b704	23	0.53	28.567	124.204%	4.717	87.592%	1000.0	0.377
acb5e263-111b-43d8-9bd1-adb9a54e0fc0	42	0.686	43.555	103.702%	7.011	74.738%	1000.0	0.588
acb9750e-7e17-4cef-bee1-5d710f9bf3a7	60	0.762	60.598	100.997%	8.21	69.888%	0.85275	0.676
acc629cb-ad03-4cec-9b21-922e4932ef3e	283	0.977	151.218	53.434%	38.584	47.219%	1000.0	0.981
acd510de-b732-4a1a-8b72-6d22e763540b	280	0.867	145.116	51.827%	19.456	49.871%	0.25305	0.681
ad007b59-46f6-48b9-958a-2b9d28cca3b7	127	0.815	83.879	66.046%	10.953	58.799%	0.43601	0.611
ad0700e2-048a-4856-a77a-bc0b6f25f0e2	42	0.628	42.498	101.186%	6.832	81.658%	1.22682	0.47
ad41f1f3-e38e-4418-9c16-52bca5719f39	584	0.913	228.932	39.201%	32.885	41.995%	0.13099	0.799
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f	304	0.902	143.528	47.213%	22.083	44.096%	0.24045	0.841
ad92f17f-11e6-49bd-9835-6b2f47053485	62	0.775	53.129	85.692%	7.046	63.275%	0.65047	0.642
ad9455e9-7147-489e-9b1f-3540c457c260	161	0.821	97.189	60.366%	12.98	58.459%	1000.0	0.578
adfbba82-c622-11e3-bf01-24c6515278c0	196	0.817	132.815	67.763%	17.43	58.425%	1000.0	0.644
ae464652-2f8c-4d94-8b08-cd8f1d29256e	18	0.491	27.337	151.872%	3.907	87.363%	1000.0	0.306
ae82fead-2671-4335-a342-67bb69935ad9	140	0.824	99.403	71.002%	12.689	58.16%	0.49326	0.683
aed4363b-19b8-4cb5-aa34-a442410d0796	84	0.763	70.671	84.132%	9.685	67.479%	0.70236	0.622
aeeb01b4-790e-4929-bd59-6aad837603b1	22	0.51	31.275	142.159%	4.871	86.108%	1.43847	0.353
af2cbdb6-c622-11e3-bf01-24c6515278c0	162	0.852	106.118	65.505%	13.582	52.316%	1000.0	0.735
af96db5a-684f-41d1-a910-5a5193393d9c	794	0.96	246.787	31.081%	34.179	27.875%	0.10427	0.929
af9cfac8-7fbe-49cb-aeca-8d68aea57994	312	0.888	157.076	50.345%	21.978	47.245%	0.23753	0.789
affa4ef4-02ec-40f1-b6a2-739f8bf2afa9	152	0.936	89.48	58.868%	16.98	43.046%	1000.0	0.928
b02b4bba-6e66-44fb-a48f-38c309aaaac5	355	0.926	159.316	44.878%	24.082	42.766%	0.20648	0.89
b04624d2-d8f8-4b51-be1b-72c73d8055f9	57	0.577	61.197	107.363%	8.286	82.449%	1000.0	0.206
b061cb06-e927-4f24-82bb-9e651f7ae0e3	45	0.613	50.194	111.542%	6.389	79.246%	1000.0	0.303
b070af2a-c622-11e3-bf01-24c6515278c0	179	0.86	98.391	54.967%	13.55	51.848%	1000.0	0.713
b07bad52-d44c-4b27-900a-960985bfadec	6980	0.995	1577.3	22.597%	382.328	16.356%	1000.0	0.995
b0a83df8-dd2c-4c1b-b238-9081d2c22258	5648	0.989	1755.727	31.086%	654.532	25.567%	1000.0	0.99
b0d1fde4-928f-4f4c-bff6-33b885582bb5	75	0.779	59.14	78.853%	10.014	65.048%	0.66079	0.701
b16780b0-75ba-4304-87e0-33f1e321b622	40	0.552	53.091	132.728%	7.173	83.384%	1.27206	0.321
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	146	0.792	100.882	69.097%	13.172	62.653%	1000.0	0.555
b1d2457d-3267-46ba-9fdf-663985e60538	22	0.523	30.055	136.614%	5.616	99.278%	1000.0	0.437
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	105	0.864	78.382	74.65%	11.247	51.282%	0.54061	0.819
b1f19de6-c622-11e3-bf01-24c6515278c0	162	0.783	114.316	70.565%	16.493	62.427%	0.43771	0.61
b1f2442f-a973-47b4-9891-f028f0d44adc	44	0.672	45.583	103.598%	6.017	74.064%	0.88159	0.461
b2190e26-1809-4aba-9f45-07c2edb3b4a4	74	0.589	77.299	104.458%	11.398	82.69%	1000.0	0.337
b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be	85	0.729	77.721	91.436%	9.949	68.819%	0.73645	0.526
b24feafa-f2e9-4498-8471-a9e42c80cc9f	46	0.654	45.317	98.515%	5.869	75.768%	0.81003	0.325
b27b569a-2c79-4453-8a2d-41fd0b4dd28d	64	0.695	58.381	91.22%	8.675	74.388%	0.77343	0.531
b27d75ba-5989-4200-bfe9-f1b7d7cf8008	204	0.895	119.452	58.555%	15.167	44.96%	1000.0	0.826
b28f7607-f162-425f-b44d-64e9633c8824	49	0.745	45.857	93.586%	5.995	68.319%	0.87389	0.603
b2afbcba-d67d-43f1-be3b-05f3a5836ec0	269	0.917	134.232	49.9%	17.852	40.293%	0.28653	0.865
b2d17671-d2e1-4c97-8b01-a976d5abe1d6	101	0.814	67.587	66.918%	9.674	58.125%	0.42652	0.675
b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf	162	0.734	115.011	70.994%	16.88	72.108%	0.47224	0.457
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	123	0.816	80.617	65.542%	10.18	57.912%	0.41862	0.566
b32449c0-c622-11e3-bf01-24c6515278c0	232	0.846	132.108	56.943%	18.299	54.484%	1000.0	0.681
b330c50b-c45f-413d-918f-33275d0d8f91	36	0.718	35.721	99.225%	5.396	69.662%	0.96572	0.613
b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb	80	0.762	63.649	79.561%	8.246	65.19%	0.61992	0.544
b35d9a68-29f4-49ab-b83e-b5151679e3af	387	0.947	149.826	38.715%	21.711	32.233%	0.14124	0.919
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	62	0.822	46.381	74.808%	6.28	58.308%	0.62891	0.721
b38d0777-4901-48b8-9cdc-33b7f13a424f	224	0.807	127.679	57.0%	17.718	59.864%	0.34272	0.446
b3f1d232-4392-4258-9256-d38ff4b59f94	95	0.724	77.436	81.512%	10.237	69.175%	0.62358	0.423
b41c63e8-bb85-4f83-9bc6-e611fd9ef075	104	0.795	77.678	74.69%	11.421	62.681%	0.50848	0.683
b421b9ca-c622-11e3-bf01-24c6515278c0	384	0.92	147.533	38.42%	20.765	39.284%	0.13737	0.811
b42d183c-bc9c-4652-9e56-10c54c5ee96e	1914	0.996	314.352	16.424%	75.209	11.199%	1000.0	0.996
b47aa163-eec9-4225-940b-4373e78152e2	87	0.802	62.805	72.19%	9.369	63.31%	0.53509	0.693
b4860b5f-0a80-4fb2-81e1-4bafeb525b1c	16	0.48	25.494	159.338%	4.485	87.958%	1.95894	0.38
b499032c-6cb8-4646-a95b-10af2a21a289	49	0.624	55.584	113.437%	7.392	78.355%	1.04329	0.399
b49d5310-3cc5-4386-9444-cf0d61b52376	319	0.961	144.655	45.346%	20.254	31.286%	0.23872	0.951
b4aea804-fc6e-4d58-906f-f3a932ca9dc5	29	0.757	30.656	105.71%	4.6	65.714%	1.06093	0.695
b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d	36	0.719	36.469	101.303%	5.397	69.675%	1.01936	0.615
b4f515ce-5bee-4e40-a66a-01f41e92181e	74	0.809	61.84	83.568%	7.987	58.881%	0.63239	0.707
b51fa117-2c0a-4e1d-8ec4-9f039073a486	78	0.759	64.459	82.64%	7.791	66.807%	1000.0	0.509
b537bc07-9998-49f4-bbbe-5b617152bfd9	83	0.837	67.934	81.848%	10.441	60.382%	0.71249	0.792
b53dcb4d-f894-47b8-8a4e-17c7998d8120	781	0.973	292.899	37.503%	46.873	29.29%	0.13588	0.97
b54b9433-ec10-4cb5-a860-4555da64917b	141	0.823	109.495	77.656%	16.881	58.349%	0.59803	0.761
b55751c4-c622-11e3-bf01-24c6515278c0	152	0.858	99.076	65.182%	12.929	51.757%	0.39746	0.758
b5cabba2-30a4-458e-897c-00ec3fefa6d2	117	0.902	75.849	64.828%	13.311	44.644%	0.41553	0.885
b5cc4a6d-93a9-497c-a7bb-a5db82edc176	20	0.608	23.884	119.42%	3.918	83.532%	1.31574	0.5
b5dd0bc9-6c1c-4272-b920-744de37d0aee	39	0.721	41.444	106.267%	6.086	72.228%	0.99308	0.634
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	379	0.883	201.24	53.098%	31.967	51.234%	0.44006	0.823
b60392fb-43d9-4c9c-b91b-ded40492e61c	156	0.874	106.542	68.296%	15.198	55.275%	0.40252	0.826
b61f7f76-f365-4071-a28d-bf354d5a670d	10	0.71	14.943	149.43%	3.558	75.857%	1.54681	0.713
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	144	0.807	97.713	67.856%	12.933	59.783%	0.51703	0.611
b64173fc-abac-4695-902b-f0acf9444e9f	35	0.608	37.243	106.409%	5.929	88.384%	1000.0	0.451
b67208c4-c622-11e3-bf01-24c6515278c0	140	0.838	97.646	69.747%	12.976	54.542%	0.49802	0.732
b68f18e1-0117-420c-9405-e8d3a1e8caff	23	0.58	29.576	128.591%	4.961	83.856%	1.36173	0.479
b6b6e1d3-c592-4836-bdad-d53af2dbcc9a	349	0.965	127.162	36.436%	16.855	27.203%	0.15372	0.949
b7008a98-5aa0-4cc9-9bee-af2a422266db	196	0.815	123.366	62.942%	18.841	58.145%	0.37669	0.681
b710b214-5666-4054-97ef-3b9ac2bd90ac	101	0.835	79.422	78.636%	11.271	61.036%	0.59248	0.771
b73523d7-f5a5-4140-8537-4df4d1ecf465	1045	0.993	250.744	23.995%	37.017	13.156%	0.07965	0.992
b752b444-f033-4be4-9d24-e5e80b4181af	171	0.833	101.224	59.195%	13.444	55.679%	0.36418	0.612
b757a040-3c9e-45e7-a045-9cd08db11d62	1098	0.983	297.721	27.115%	48.385	18.396%	0.08521	0.979
b75b2663-dcc6-411c-bfcc-574aa33cf388	130	0.789	83.375	64.135%	11.236	61.666%	0.45253	0.468
b77084ab-8148-49e0-b3f9-90f7d9ea1862	88	0.819	64.578	73.384%	8.178	57.54%	0.52011	0.674
b77543e4-c622-11e3-bf01-24c6515278c0	215	0.85	116.223	54.057%	15.879	53.498%	0.29684	0.646
b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42	435	0.924	163.553	37.598%	22.532	38.819%	0.15824	0.816
b7f11036-7ac4-41bc-a9a4-64162725fdfc	667	0.985	217.872	32.664%	33.094	18.388%	0.14162	0.983
b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d	197	0.912	99.201	50.356%	13.398	42.952%	0.26446	0.853
b7fbd99c-dea0-4448-a430-7f94c611e702	120	0.825	80.906	67.422%	11.432	56.597%	1000.0	0.703
b8068cbb-4523-4ac9-ab17-edd4eb0e2975	25	0.547	34.571	138.284%	5.094	83.745%	1.40658	0.387
b80ca528-2c5f-400c-8df3-9c47869a64c2	91	0.883	63.039	69.274%	8.387	48.503%	0.49669	0.835
b8151614-b08f-49a3-ab6f-2e780f765a17	122	0.839	85.097	69.752%	11.943	54.399%	0.44775	0.752
b8270565-9e02-4d46-9534-08206bfd027a	54	0.835	50.962	94.374%	7.526	55.183%	0.87486	0.799
b86655a4-c622-11e3-bf01-24c6515278c0	82	0.826	58.461	71.294%	8.392	57.91%	0.57157	0.735
b86678f3-c9cf-4ba4-8248-3efb2a7c4884	89	0.803	67.222	75.53%	8.952	59.68%	0.51823	0.662
b86e88e7-0d5f-4b32-a35f-dc97251ab990	177	0.944	72.989	41.237%	10.402	34.018%	0.20983	0.917
b88f014e-bc0f-4775-8228-39e0b471c3b0	1470	0.967	374.827	25.498%	54.392	26.385%	1000.0	0.934
b8f3137e-5e92-4a56-90d4-884a4ed2ef9c	195	0.873	114.577	58.757%	17.051	50.746%	0.31084	0.806
b9098b7c-eab0-4ef5-b968-8d3024bf32f7	223	0.841	130.371	58.462%	17.159	55.352%	1000.0	0.637
b97941dd-9844-4db2-9e25-42c725f47d70	43	0.675	43.333	100.774%	5.613	74.346%	0.84837	0.442
b994762c-c622-11e3-bf01-24c6515278c0	386	0.876	189.035	48.973%	27.07	48.262%	0.20997	0.736
b9bcba3a-c9be-4305-b5f4-c861282921e0	460	0.944	154.328	33.55%	20.957	33.498%	0.12064	0.872
b9d2e29e-8546-4310-aeea-e029f17c0516	114	0.785	80.308	70.446%	11.719	62.111%	0.52209	0.62
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	155	0.826	102.159	65.909%	15.627	61.06%	0.41811	0.73
b9f03936-1de5-4330-8b0f-6d0ab533876e	75	0.85	50.676	67.568%	6.675	52.936%	0.49409	0.752
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	220	0.944	121.637	55.29%	23.807	49.131%	0.30518	0.941
ba5667da-7688-4931-bdb7-d65f391caf60	26	0.631	32.347	124.412%	4.965	80.543%	1.42386	0.53
ba67c02a-180b-43f3-b53c-2b77d84fbe3c	149	0.873	79.869	53.603%	10.77	49.209%	1000.0	0.74
ba686386-8113-4885-b20f-6ad09a295604	26	0.631	32.12	123.538%	4.687	82.855%	1.37081	0.516
ba940092-c622-11e3-bf01-24c6515278c0	268	0.892	139.757	52.148%	18.441	45.262%	1000.0	0.794
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	56	0.762	50.294	89.811%	7.889	64.847%	0.76618	0.681
baa02e74-9cae-4996-858e-17d9f52d924b	185	0.833	104.168	56.307%	14.826	55.524%	0.33201	0.631
bb02202f-d140-4bec-95ce-5c2b117a2167	52	0.665	51.208	98.477%	7.175	74.805%	0.86868	0.446
bb567851-d4ff-4a93-8576-04a37aea68af	100	0.83	63.318	63.318%	8.357	55.838%	1000.0	0.651
bb5bedd3-d8fc-4739-8e6b-9e37223f8be2	376	0.985	121.188	32.231%	17.588	17.379%	0.164	0.982
bb6150f7-23e4-40f2-b466-6b6edd19c502	225	0.908	112.449	49.977%	15.741	42.055%	0.25977	0.849
bb659e7c-0b97-41b5-ac10-a66bb1f6f283	152	0.83	85.586	56.307%	11.914	56.414%	0.33411	0.591
bb65d670-0411-4fc5-a6cb-019caec1ab36	268	0.93	123.063	45.919%	17.169	39.326%	0.21724	0.89
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	66	0.844	51.794	78.476%	7.417	54.679%	0.59397	0.791
bba106ce-c622-11e3-bf01-24c6515278c0	235	0.912	97.485	41.483%	13.612	40.949%	0.18643	0.806
bbb2cf2f-8f32-43d4-846c-d1020e6329ec	129	0.822	85.777	66.494%	11.135	57.046%	0.44096	0.637
bbbc531a-dd41-40b7-ae59-e35508aea0c7	43	0.853	39.495	91.849%	5.674	52.456%	0.79752	0.822
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	363	0.927	149.708	41.242%	20.424	39.097%	1000.0	0.859
bbe59385-5f83-43f6-a485-517c860bef6f	815	0.936	330.534	40.556%	47.365	36.501%	1000.0	0.894
bbff7954-95ec-455c-b0bc-92f67a09ee77	99	0.882	68.114	68.802%	8.813	49.343%	0.52189	0.828
bc0dee07-de20-44d6-be65-05af7e63ac96	402	0.869	208.348	51.828%	26.791	49.545%	0.27841	0.654
bc1d5327-2e76-4e0e-b749-72a559469d0d	278	0.851	148.052	53.256%	21.13	54.305%	1000.0	0.678
bc5160ae-d629-46c4-b068-7075876b9103	7	0.55	9.299	132.843%	2.216	83.757%	2.00594	0.498
bc9b66f5-fcb8-4545-ab2d-438bb810edc0	211	0.829	120.695	57.201%	16.366	56.637%	0.31688	0.577
bc9f105f-6d99-44ac-9871-67defd5e85cd	58	0.738	52.724	90.903%	7.074	67.448%	0.72454	0.577
bcc74a5e-c622-11e3-bf01-24c6515278c0	181	0.89	92.639	51.182%	12.18	46.674%	0.2848	0.777
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b	92	0.857	72.797	79.127%	11.4	54.224%	0.67329	0.823
bcd52bcb-6e35-4220-9775-96dabff926b4	48	0.672	49.475	103.073%	7.021	78.497%	1.04334	0.517
bce88385-4a1b-4a8c-920c-060f6a2675d4	891	0.969	291.046	32.665%	44.331	30.074%	1000.0	0.96
bcef0b6c-6584-4090-9d28-ef784a7e5fbb	85	0.822	65.242	76.755%	9.93	61.702%	0.56231	0.756
bcefbf6a-80ff-4825-9d3a-492e2dceb35d	2390	0.994	409.925	17.152%	105.732	11.423%	1000.0	0.993
bcf54c96-2b62-4e24-926f-d77576250dd1	88	0.755	66.493	75.56%	9.505	66.224%	0.75165	0.556
bcf76f1a-7109-422d-94c9-5e8364895fa0	231	0.846	143.233	62.006%	18.913	53.43%	0.36762	0.701
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	38	0.619	42.379	111.524%	6.253	83.559%	1.21553	0.459
bd2ec47b-a120-4b3b-b10d-aee09805ab33	44	0.731	43.636	99.173%	6.139	69.51%	0.99762	0.619
bd2f8133-3e71-4c5e-998f-0c1a9fdfb75f	134	0.816	85.591	63.874%	11.753	58.044%	0.40163	0.63
bd3028c7-1fde-401d-a6b2-5f8e61eb4aa1	34	0.735	34.418	101.229%	5.123	71.043%	0.92139	0.65
bd3e88b3-b37c-4641-85fa-d8125ba324ca	3813	0.978	1103.027	28.928%	173.528	26.737%	1000.0	0.975
bd403458-5154-488b-931a-a7e737a6bf8c	352	0.91	150.704	42.814%	20.36	42.49%	0.18808	0.794
bd6bd940-ef06-433a-80d9-dca5683e9cd2	107	0.749	82.147	76.773%	11.195	67.264%	0.59891	0.511
bdbcffb0-c7da-4e7d-8002-9feffe48533c	68	0.742	61.241	90.06%	8.342	67.222%	0.74897	0.59
bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06	71	0.777	60.466	85.163%	10.164	64.155%	0.69311	0.711
bdeeb1a6-c622-11e3-bf01-24c6515278c0	131	0.809	99.669	76.083%	12.463	58.948%	0.48734	0.654
beafb7c6-ef39-478e-aa47-0f1ad39f95a3	62	0.795	52.39	84.5%	7.294	66.037%	0.64354	0.703
bef21282-c622-11e3-bf01-24c6515278c0	284	0.862	144.56	50.901%	20.037	50.796%	0.26732	0.665
bef23192-57cd-4301-b7a7-5e82ca62482d	74	0.7	65.354	88.316%	8.417	71.65%	0.67595	0.378
bf24366f-fd91-4d84-8b3d-eed80064250d	38	0.861	34.963	92.008%	5.812	53.963%	0.75575	0.847
bf7462a2-394f-4838-bcb6-4d0126fa48b1	128	0.818	89.143	69.643%	11.247	57.545%	0.48329	0.635
bf91afc4-aa2b-4365-80c5-b98c9d118e10	34	0.573	41.979	123.468%	5.323	82.136%	1.09502	0.263
bff518fb-6da7-4dfc-ae4c-bd3f641028e2	294	0.828	172.002	58.504%	22.652	56.384%	1000.0	0.557
c00d925a-ca4d-4561-a8f2-d4542f218086	46	0.59	50.172	109.07%	8.469	88.295%	1000.0	0.452
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	54	0.867	41.959	77.702%	6.102	51.571%	0.61561	0.829
c016d025-3c92-41c5-b846-493b1fcce79e	114	0.719	95.908	84.13%	12.769	71.381%	1000.0	0.468
c021b61c-c622-11e3-bf01-24c6515278c0	162	0.864	91.93	56.747%	12.086	50.446%	0.299	0.719
c0523251-3ac2-4292-bb00-9ae9ea9009f6	95	0.856	70.609	74.325%	10.648	51.65%	0.58648	0.811
c05adc19-2e01-4712-a35a-69eee4d40998	356	0.922	135.895	38.173%	18.332	38.978%	0.16404	0.801
c065761d-f775-457f-bda0-4c7c257a701e	245	0.883	141.748	57.856%	23.133	54.419%	0.31341	0.838
c0812962-a345-48b7-aec0-01336c2d1eed	61	0.832	51.704	84.761%	8.011	55.413%	0.73601	0.789
c08f65a0-bf4c-462e-9d07-ad56b3adcac8	103	0.812	74.19	72.029%	9.881	58.326%	0.52696	0.669
c121de15-78f7-4698-91bf-fd0485c466c2	11	0.503	15.052	136.836%	3.565	86.464%	1.68796	0.439
c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf	113	0.733	91.489	80.964%	13.693	76.908%	0.66817	0.57
c13fb736-614c-4d5f-83bf-2d7586f4fb53	104	0.768	85.044	81.773%	12.557	64.08%	0.61673	0.648
c14407ad-670e-4d1e-9417-2b76f4810fff	111	0.698	92.788	83.593%	12.372	72.033%	0.65465	0.346
c14b2c74-447b-4526-a6e9-415d2728c7ca	68	0.786	58.168	85.541%	7.782	61.91%	0.69427	0.67
c158ac2a-c622-11e3-bf01-24c6515278c0	41	0.561	50.646	123.527%	6.976	82.79%	1.07623	0.304
c15a51cc-4fdc-4343-a410-13ddc238dac8	60	0.813	53.015	88.358%	7.225	60.208%	0.73229	0.744
c19a1388-95e6-4708-a24c-3738f1908071	135	0.73	103.493	76.661%	14.439	68.914%	0.54911	0.448
c1abb741-4fcd-4161-b057-c7efd619cc99	44	0.737	43.4	98.636%	6.922	67.876%	0.86705	0.66
c1b44966-0f72-4c4f-8783-ab3ffe7f17b2	116	0.833	74.683	64.382%	10.583	55.318%	0.44211	0.71
c1d9ed06-7498-4c6c-a0de-dbf28e868109	159	0.831	93.552	58.838%	13.175	58.512%	0.46034	0.653
c20cb5c8-a6d0-4150-b72b-3f7e8909d72b	8	0.484	11.419	142.738%	2.769	87.563%	1.90455	0.424
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	264	0.862	131.783	49.918%	18.035	52.193%	0.22552	0.638
c21a5d55-9790-429f-a4e6-420293c07b53	1576	0.996	260.98	16.56%	75.5	14.1%	1000.0	0.996
c271b7d2-c622-11e3-bf01-24c6515278c0	189	0.848	106.836	56.527%	14.69	54.111%	0.31833	0.679
c27290e4-6835-448a-abdc-df8ddd5f4630	123	0.923	71.685	58.28%	9.888	38.754%	0.37516	0.897
c285c2fa-24b4-47a1-874d-86e74b002b05	126	0.812	90.837	72.093%	11.782	58.473%	0.55384	0.653
c298ec82-8305-4c89-898f-268308f782b2	389	0.884	280.916	72.215%	55.716	73.508%	1000.0	0.875
c29f6ed6-880d-4f03-977e-1087738e5e60	21	0.52	29.532	140.629%	5.18	87.558%	1.55087	0.418
c2aafb9c-230a-43df-9a43-b34aa145a7bd	150	0.817	91.947	61.298%	12.581	58.156%	0.34824	0.594
c2ec7f57-8510-4bbf-a2e9-dbd9ce8dcad1	149	0.847	84.217	56.521%	10.552	54.202%	0.30376	0.578
c36213e4-c057-46f5-ada5-f1f921855bb4	111	0.749	83.235	74.986%	11.075	66.543%	0.58785	0.445
c3679262-63d7-463e-9501-6ab3f177aee8	113	0.92	69.045	61.102%	9.872	39.238%	0.44166	0.898
c437535b-2acc-4236-beae-94e2c1336830	319	0.892	171.744	53.838%	26.982	48.547%	1000.0	0.841
c459dba5-b27c-46f0-b5b8-c62d597a0542	45	0.587	47.845	106.322%	7.221	82.291%	1.08604	0.358
c488a170-c622-11e3-bf01-24c6515278c0	147	0.79	106.923	72.737%	14.335	62.092%	0.49862	0.608
c48d7f4a-e98a-4077-a749-eb9f56f05b84	1072	0.95	325.327	30.348%	48.868	32.389%	1000.0	0.901
c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf	28	0.51	38.624	137.943%	7.001	105.544%	1000.0	0.413
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	142	0.766	100.736	70.941%	13.584	67.251%	0.47292	0.5
c556f81b-8a6c-4bbb-876f-2e2ce570c185	162	0.821	95.374	58.873%	12.908	57.158%	0.34329	0.553
c56505cb-e150-408d-9df6-3af4e608c376	22	0.556	31.776	144.436%	5.449	84.08%	1.67786	0.47
c569b867-dadd-4591-af17-7e9b74699561	36	0.778	31.516	87.544%	4.706	62.887%	0.78064	0.692
c5ad7238-c622-11e3-bf01-24c6515278c0	325	0.887	160.111	49.265%	20.898	46.858%	0.23193	0.739
c5bc0826-8037-4fe6-ad4e-b1b675e771fb	22	0.489	30.838	140.173%	5.401	95.477%	2.18149	0.378
c612570a-881d-421f-98b9-0e4563133744	155	0.862	91.207	58.843%	11.868	50.837%	0.36292	0.728
c61ded54-f80e-4da8-b1d8-e22551c96118	92	0.801	68.384	74.33%	9.816	61.35%	0.56469	0.685
c6224ab0-74f5-4f0a-9fe0-c083f806c853	40	0.735	39.893	99.732%	6.127	70.282%	0.86383	0.653
c642b9cc-bdb1-4796-9692-8be92398be17	40	0.647	44.534	111.335%	6.103	76.288%	1.02211	0.464
c66926a8-474d-482c-bfb7-043029c8b737	138	0.866	87.512	63.414%	11.927	55.251%	0.49025	0.786
c66c92d5-df65-46e6-861d-d8a98808e6a3	70	0.883	52.226	74.609%	7.478	47.107%	0.57787	0.852
c67409b2-ac25-42a0-8543-4636ef132fe4	69	0.685	66.16	95.884%	9.1	73.093%	0.76131	0.474
c6888be2-4517-41e4-a801-9c915f24e737	59	0.775	50.172	85.037%	7.57	64.208%	0.7888	0.684
c691d6b3-8e70-4951-8551-2ee4e4d0d10b	109	0.707	88.079	80.806%	11.934	71.192%	0.64869	0.367
c6a28615-1b92-4085-956e-eeedb2573c03	77	0.744	64.26	83.455%	9.223	67.087%	0.68387	0.584
c6bb32f0-c622-11e3-bf01-24c6515278c0	889	0.956	293.089	32.968%	44.688	31.349%	0.10674	0.931
c6d6f49e-6e95-4e41-8388-71f6fe017d80	31	0.663	31.836	102.697%	4.782	76.573%	1000.0	0.518
c741fb12-8160-43a7-bc70-2c545ea0031d	151	0.886	87.239	57.774%	14.031	52.473%	0.34102	0.843
c75cc75a-7496-420f-b526-ea63c77e9839	75	0.826	58.444	77.925%	8.82	58.8%	0.66313	0.763
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	27	0.512	34.15	126.481%	5.332	90.127%	1000.0	0.332
c767254e-b289-4904-a80f-050cf01ff8ba	347	0.903	145.941	42.058%	19.063	42.982%	0.15874	0.704
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	500	0.943	210.804	42.161%	26.965	33.796%	1000.0	0.904
c79ce3d3-4758-4f52-9da1-38f994c99f4e	236	0.888	120.375	51.006%	16.634	45.993%	0.27118	0.788
c7d798b8-c622-11e3-bf01-24c6515278c0	253	0.86	137.453	54.329%	17.869	51.264%	1000.0	0.656
c8e961b4-e324-40a2-89f6-736ec3845bc9	7802	0.931	3091.109	39.619%	493.997	41.679%	1000.0	0.893
c8f64a71-e545-4eb6-9da3-2d43ae0c2627	121	0.851	77.164	63.772%	10.608	53.647%	0.42062	0.748
c906a13e-c622-11e3-bf01-24c6515278c0	164	0.825	103.211	62.934%	14.012	57.204%	1000.0	0.649
